AccSpeciesName,TraitName,ValueKindName,StdValue,UnitName
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.25227326,mm2 mg-1
Bromus hordeaceus,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,25.7,mm2
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.48785228,mm2 mg-1
Bromus hordeaceus,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,31,mm2
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,13.57267951,mm2 mg-1
Bromus hordeaceus,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,20.3,mm2
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,14.88269795,mm2 mg-1
Bromus hordeaceus,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,81.5,mm2
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,11.61134065,mm2 mg-1
Claytonia perfoliata,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,37,mm2
Claytonia perfoliata,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,29.15681639,mm2 mg-1
Claytonia perfoliata,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,72.6,mm2
Claytonia perfoliata,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,37.40340031,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,440.4,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.665262645,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,275.2,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.38990333,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,571.3,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.271318952,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,1848.8,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.822140221,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,951.7,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.445866775,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,396.8,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,4.363556386,mm2 mg-1
Festuca arundinacea,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,456.6,mm2
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.153425832,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,193.1,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.123358418,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,299.1,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.372987897,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,306.7,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.263125488,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,160.8,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.877333072,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,211.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.369409473,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,132.1,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,96.84750733,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,652.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,11.84850465,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,151.7,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,71.82765152,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,299.7,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,9.101123596,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,296.5,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.62871777,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,195.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,4.960372724,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,119.6,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.700727577,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,146.7,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.606553977,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,327.1,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.902111417,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,105.4,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.818916996,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,213.2,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.275209009,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,227.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.934407966,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,209.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.140479186,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,145.8,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.636926438,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,188.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.187975647,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,116.2,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.043898887,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,275.4,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.485035439,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,191.4,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,9.524283439,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,96.8,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.614732814,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,235.6,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,5.070592287,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,153.8,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,5.921761897,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,172.6,mm2
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,187.1,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,13.56681894,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,452.7,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,9.707509542,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,300.4,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,10.05691329,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,11.1,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.31964484,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,5.3,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.725947522,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,28,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.39486498,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,17.7,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,15.88868941,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,17.2,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.565737052,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,16.7,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.66758494,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,14.8,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,5.896414343,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,22.7,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,5.282755411,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,21.1,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.959102902,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,6.5,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.68036999,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,3.8,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,11.14369501,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,13.1,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.791083463,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,18,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.068130883,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,12.1,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.099062918,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,13.1,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.964380649,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,12.6,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,10.24390244,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,8.3,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.145240432,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,13.4,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.403314917,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,16,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.736943907,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,12.6,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.875,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,6.1,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.770255272,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,8.7,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,10.12805588,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,3.7,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.890130354,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,7,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,11.40065147,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,7.3,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,6.594399277,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,7.3,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.62975779,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,12.5,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,8.440243079,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,14.6,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.724867725,mm2 mg-1
Vulpia myuros,"Leaf area (in case of compound leaves: leaf, petiole included)",Single,17.2,mm2
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,7.404218683,mm2 mg-1
Viola adunca,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,157.625,mm2
Viola adunca,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.24905365,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.76946,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Single,12.63655819,mm2 mg-1
